idHH_clean,salaire_mensuel,hhmilieu2,hhreg,q4a_02,metier_trouve,score_individuel_epm
000000137802,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137803,500000.0,2,43,Non,Ingénieur production,36.2490180321911
000000137804,500000.0,2,43,Oui,Ingénieur production,46.2490180321911
000000137804,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137804,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137805,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137805,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137805,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137805,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137806,500000.0,2,43,Non,Ingénieur production,36.2490180321911
000000137806,550000.0,2,43,Oui,Vendeur,38.2003371671835
000000137806,650000.0,2,43,Non,Ouvrier agricole,23.867753855602967
000000137807,775000.0,2,43,Non,Secrétaire,31.623371567798948
000000137807,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137807,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137807,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137807,650000.0,2,43,Non,Ouvrier agricole,23.867753855602967
000000137808,550000.0,2,43,Oui,Vendeur,38.2003371671835
000000137808,500000.0,2,43,Oui,Ouvrier agricole,31.249018032191106
000000137808,500000.0,2,43,Non,Ouvrier agricole,11.249018032191106
000000137808,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137808,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137808,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137809,500000.0,2,43,Non,Ingénieur production,36.2490180321911
000000137809,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137809,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137809,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137809,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137809,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137809,650000.0,2,43,Non,Ouvrier agricole,23.867753855602967
000000137809,650000.0,2,43,Non,Ouvrier agricole,23.867753855602967
000000137810,650000.0,2,43,Oui,Ouvrier agricole,33.86775385560297
000000137810,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137810,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137810,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137810,370000.0,2,43,Non,Mécanicien,24.243600195998816
000000137811,500000.0,2,43,Oui,Ingénieur production,46.2490180321911
000000137811,650000.0,2,43,Oui,Ouvrier agricole,33.86775385560297
000000137811,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137811,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137811,650000.0,2,43,Non,Ouvrier agricole,23.867753855602967
000000137812,500000.0,2,43,Oui,Ingénieur production,46.2490180321911
000000137812,500000.0,2,43,Oui,Ingénieur production,46.2490180321911
000000137812,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137812,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000137812,650000.0,2,43,Non,Ouvrier agricole,23.867753855602967
000000137812,650000.0,2,43,Non,Ouvrier agricole,23.867753855602967
000000137901,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137901,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137902,1000000.0,2,12,Oui,Médecin généraliste,53.167528564616696
000000137902,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137902,650000.0,2,12,Non,Ouvrier agricole,23.867753855602967
000000137903,550000.0,2,12,Oui,Vendeur,38.2003371671835
000000137903,500000.0,2,12,Oui,Ouvrier agricole,31.249018032191106
000000137903,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137903,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137904,550000.0,2,12,Non,Vendeur,28.20033716718349
000000137904,500000.0,2,12,Non,Ouvrier agricole,21.24901803219111
000000137904,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137904,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137904,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137904,650000.0,2,12,Non,Ouvrier agricole,23.867753855602967
000000137904,650000.0,2,12,Non,Ouvrier agricole,23.867753855602967
000000137905,375000.0,2,12,Non,Chauffeur,24.377579233659592
000000137905,500000.0,2,12,Non,Ouvrier agricole,21.24901803219111
000000137905,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137905,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137905,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137905,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137905,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137905,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137906,500000.0,2,12,Non,Ingénieur production,36.2490180321911
000000137906,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137906,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137906,650000.0,2,12,Oui,Ouvrier agricole,33.86775385560297
000000137907,500000.0,2,12,Oui,Ingénieur production,46.2490180321911
000000137907,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137907,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137907,650000.0,2,12,Non,Ouvrier agricole,23.867753855602967
000000137908,775000.0,2,12,Non,Secrétaire,31.623371567798948
000000137908,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137908,650000.0,2,12,Non,Ouvrier agricole,23.867753855602967
000000137909,650000.0,2,12,Oui,Ouvrier agricole,33.86775385560297
000000137909,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137909,650000.0,2,12,Non,Ouvrier agricole,23.867753855602967
000000137910,500000.0,2,12,Non,Ingénieur production,36.2490180321911
000000137910,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137910,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137910,650000.0,2,12,Non,Ouvrier agricole,23.867753855602967
000000137911,650000.0,2,12,Oui,Ouvrier agricole,33.86775385560297
000000137911,650000.0,2,12,Oui,Ouvrier agricole,33.86775385560297
000000137911,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137911,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137911,650000.0,2,12,Non,Ouvrier agricole,13.867753855602965
000000137912,500000.0,2,12,Oui,Ouvrier agricole,31.249018032191106
000000138001,650000.0,2,32,Oui,Ouvrier agricole,33.86775385560297
000000138001,716866.0,2,32,Oui,Serveur,40.84508857946628
000000138002,500000.0,2,32,Non,Ouvrier agricole,21.24901803219111
000000138002,500000.0,2,32,Non,Ouvrier agricole,21.24901803219111
000000138003,716866.0,2,32,Oui,Serveur,40.84508857946628
000000138003,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138003,650000.0,2,32,Non,Ouvrier agricole,23.867753855602967
000000138004,500000.0,2,32,Oui,Ingénieur production,46.2490180321911
000000138004,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138004,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138004,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138004,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138005,716866.0,2,32,Oui,Serveur,40.84508857946628
000000138005,550000.0,2,32,Oui,Vendeur,38.2003371671835
000000138006,500000.0,2,32,Non,Ouvrier agricole,21.24901803219111
000000138006,500000.0,2,32,Non,Ouvrier agricole,21.24901803219111
000000138006,650000.0,2,32,Non,Ouvrier agricole,23.867753855602967
000000138006,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138006,500000.0,2,32,Non,Ouvrier agricole,21.24901803219111
000000138007,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138007,550000.0,2,32,Oui,Vendeur,38.2003371671835
000000138007,650000.0,2,32,Non,Ouvrier agricole,23.867753855602967
000000138008,500000.0,2,32,Non,Ingénieur production,36.2490180321911
000000138008,500000.0,2,32,Oui,Ingénieur production,46.2490180321911
000000138008,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138009,550000.0,2,32,Oui,Vendeur,38.2003371671835
000000138009,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138009,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138010,716866.0,2,32,Oui,Serveur,40.84508857946628
000000138010,716866.0,2,32,Oui,Serveur,40.84508857946628
000000138010,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138011,550000.0,2,32,Oui,Vendeur,38.2003371671835
000000138011,550000.0,2,32,Oui,Vendeur,38.2003371671835
000000138011,650000.0,2,32,Non,Ouvrier agricole,13.867753855602965
000000138012,500000.0,2,32,Non,Ouvrier agricole,21.24901803219111
000000138101,716866.0,1,61,Non,Serveur,60.84508857946628
000000138102,775000.0,1,61,Non,Secrétaire,61.62337156779895
000000138102,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138102,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138103,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138103,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138103,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138104,425000.0,1,61,Non,Chauffeur,55.626868887956924
000000138105,475000.0,1,61,Non,Enseignant privé,56.737044542107306
000000138105,300000.0,1,61,Non,Caissier,52.15031975942688
000000138105,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138105,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138106,550000.0,1,61,Oui,Vendeur,68.2003371671835
000000138106,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138106,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138106,650000.0,1,61,Non,Ouvrier agricole,53.86775385560296
000000138107,500000.0,1,61,Non,Technicien de maintenance,66.2490180321911
000000138108,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138109,500000.0,1,61,Oui,Ingénieur production,76.2490180321911
000000138109,500000.0,1,61,Non,Ingénieur production,56.24901803219111
000000138109,650000.0,1,61,Non,Ouvrier agricole,53.86775385560296
000000138109,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138110,375000.0,1,61,Non,Secrétaire,54.37757923365959
000000138110,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138110,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138110,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138110,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138111,425000.0,1,61,Non,Chauffeur,55.626868887956924
000000138111,650000.0,1,61,Non,Ouvrier agricole,43.86775385560296
000000138112,375000.0,1,61,Non,Chauffeur,54.37757923365959
000000138112,550000.0,1,61,Oui,Vendeur,68.2003371671835
000000138112,650000.0,1,61,Non,Ouvrier agricole,53.86775385560296
000000138201,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138201,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138201,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138201,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138202,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138202,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138202,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138202,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138202,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138202,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138203,500000.0,1,12,Non,Ingénieur production,66.2490180321911
000000138203,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138203,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000138203,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000138204,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138204,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138204,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000138205,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138205,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138205,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138205,425000.0,1,12,Non,Chauffeur,55.626868887956924
000000138205,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138205,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138205,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138206,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138206,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138206,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138206,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138206,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138207,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138207,550000.0,1,12,Oui,Vendeur,68.2003371671835
000000138207,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138207,550000.0,1,12,Non,Vendeur,48.20033716718349
000000138207,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138208,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138208,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138208,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138208,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138208,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138209,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138209,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138209,370000.0,1,12,Oui,Mécanicien,64.24360019599882
000000138209,550000.0,1,12,Oui,Vendeur,68.2003371671835
000000138209,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138209,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000138210,550000.0,1,12,Non,Vendeur,58.20033716718349
000000138210,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138210,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000138211,475000.0,1,12,Non,Enseignant privé,56.737044542107306
000000138211,475000.0,1,12,Non,Enseignant privé,56.737044542107306
000000138211,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138211,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138211,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138211,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138211,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138211,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138211,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138211,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000138211,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138212,500000.0,1,12,Non,Ouvrier agricole,51.24901803219111
000000138212,500000.0,1,12,Oui,Ouvrier agricole,61.2490180321911
000000138212,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138212,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000138301,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138301,650000.0,1,24,Oui,Ouvrier agricole,63.86775385560297
000000138301,550000.0,1,24,Oui,Vendeur,68.2003371671835
000000138301,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138301,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138301,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138301,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138302,550000.0,1,24,Non,Vendeur,58.20033716718349
000000138302,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138302,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138303,370000.0,1,24,Non,Mécanicien,54.24360019599882
000000138304,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138304,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138304,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138305,550000.0,1,24,Oui,Vendeur,68.2003371671835
000000138305,550000.0,1,24,Non,Vendeur,48.20033716718349
000000138306,500000.0,1,24,Oui,Ouvrier agricole,61.2490180321911
000000138306,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138306,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138306,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138306,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138307,475000.0,1,24,Non,Enseignant privé,56.737044542107306
000000138307,475000.0,1,24,Non,Enseignant privé,56.737044542107306
000000138308,850000.0,1,24,Non,Responsable sécurité,71.54537765897967
000000138308,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138308,650000.0,1,24,Non,Ouvrier agricole,53.86775385560296
000000138309,425000.0,1,24,Non,Chauffeur,55.626868887956924
000000138310,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138310,500000.0,1,24,Non,Ingénieur production,66.2490180321911
000000138310,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138310,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138311,775000.0,1,24,Non,Secrétaire,61.62337156779895
000000138311,450000.0,1,24,Non,Agent administratif,56.19738373010712
000000138311,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138311,650000.0,1,24,Non,Ouvrier agricole,53.86775385560296
000000138311,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138312,325000.0,1,24,Non,Maçon,52.94924869771129
000000138312,475000.0,1,24,Non,Enseignant privé,56.737044542107306
000000138312,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138312,650000.0,1,24,Non,Ouvrier agricole,43.86775385560296
000000138312,650000.0,1,24,Non,Ouvrier agricole,53.86775385560296
000000138401,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
000000138401,500000.0,2,11,Non,Ouvrier agricole,11.249018032191106
000000138401,500000.0,2,11,Non,Ouvrier agricole,11.249018032191106
000000138401,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000138402,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
000000138402,500000.0,2,11,Non,Ouvrier agricole,11.249018032191106
000000138403,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
000000138403,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
000000138403,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
000000138403,500000.0,2,11,Non,Ouvrier agricole,21.24901803219111
000000138404,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
000000138404,500000.0,2,11,Non,Ouvrier agricole,11.249018032191106
000000138404,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000138404,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000138404,650000.0,2,11,Non,Ouvrier agricole,23.867753855602967
000000138405,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
000000138405,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
